WBDB	FAMNAME	SCINAME	COMMONNAME	FAMSEQ	GENSEQ	AUTHORITY	STADESC	SEQ	GENRECID	GENFAMRID	GENNAME	SPCSPECIES	EURING	ADVEURINGS	HRSPEC	SELECTABLE	AOU	BWP	CHRISTIDIS	DFW	ROBERTSON	SIBLEY	STOTZ	TURBOTT	OTHER_CL
3229	Laridae	Larus schistisagus	Slaty-backed Gull	61	441	Stejneger 1884	recognised	18130	955	61	Larus	schistisagus	5950		0	1	1	0	0	0	0	1	0	0	0
3230	Laridae	Larus cachinnans	Yellow-legged Gull	61	441	Pallas 1811	recognised	18140	955	61	Larus	cachinnans	5927		0	1	1	0	0	1	0	1	0	0	0
31672	Laridae	Larus barabensis	Baraba Gull	61	441	H. Johansen 1960	under review	18144	955	61	Larus	barabensis			0	1	0	0	0	0	0	0	0	0	1
31675	Laridae	Larus michahellis	Yellow-legged Gull	61	441		under review	18146	955	61	Larus	michahellis	5926		1	1	0	0	0	0	0	0	0	0	0
3231	Laridae	Larus fuscus	Lesser Black-backed Gull	61	441	Linnaeus 1758	recognised	18150	955	61	Larus	fuscus	5910	05911;05913	1	1	1	1	0	1	0	1	1	0	0
31673	Laridae	Larus graellsii	Lesser Black-backed Gull	61	441	A.E. Brehm 1857	under review	18155	955	61	Larus	graellsii	5912		0	1	0	0	0	0	0	0	0	0	1
3232	Laridae	Larus ichthyaetus	Pallas's Gull	61	441	Pallas 1773	recognised	18160	955	61	Larus	ichthyaetus	5730		0	1	0	1	0	1	0	1	0	0	0
3233	Laridae	Larus brunnicephalus	Brown-headed Gull	61	441	Jerdon 1840	recognised	18170	955	61	Larus	brunnicephalus	5830		0	1	0	0	0	0	0	1	0	0	0
3234	Laridae	Larus cirrocephalus	Grey-headed Gull	61	441	Vieillot 1818	recognised	18180	955	61	Larus	cirrocephalus	5840		0	1	1	1	0	1	0	1	1	0	0
3235	Laridae	Larus hartlaubii	King Gull	61	441	Bruch 1853	recognised	18190	955	61	Larus	hartlaubii			0	1	0	0	0	1	0	1	0	0	0
